flight_number,scheduled_departure_date_local,load_factor,special_service_requests,departure_delay_minutes
1848,2025-08-03,0.0159,2,19
929,2025-08-07,0.0060,0,32
2430,2025-08-15,0.0060,0,-2
2691,2025-08-11,0.0056,0,-3
2418,2025-08-03,0.0067,0,-11
5999,2025-08-01,0.0143,0,11
5637,2025-08-07,0.0400,0,28
1776,2025-08-04,0.0060,0,-5
490,2025-08-10,0.0079,0,3
2378,2025-08-11,0.0100,0,69
3409,2025-08-14,0.0132,0,8
4391,2025-08-11,0.0400,0,128
224,2025-08-03,0.0663,0,28
224,2025-08-03,0.0663,0,28
909,2025-08-15,0.0041,0,26
286,2025-08-14,0.0056,0,-3
1082,2025-08-01,0.0067,0,5
2430,2025-08-11,0.0422,0,5
5601,2025-08-08,0.0400,0,-6
1182,2025-08-05,0.0067,0,-5
758,2025-08-11,0.0056,0,8
2862,2025-08-12,0.0056,0,-7
1857,2025-08-02,0.0120,0,36
2071,2025-08-12,0.0168,0,-6
2040,2025-08-07,0.0112,0,75
4194,2025-08-04,0.0200,0,39
4391,2025-08-15,0.0200,0,92
2333,2025-08-02,0.0056,0,-5
1328,2025-08-12,0.0100,0,-3
1328,2025-08-12,0.0100,0,-3
3402,2025-08-09,0.0132,0,6
2657,2025-08-01,0.0056,5,2
4501,2025-08-02,0.0400,0,-1
2005,2025-08-07,0.0133,0,4
2278,2025-08-12,0.0050,0,302
5652,2025-08-09,0.0263,0,124
786,2025-08-06,0.0067,0,-6
2414,2025-08-07,0.0060,0,0
310,2025-08-01,0.0159,0,2
4468,2025-08-13,0.0200,0,0
1178,2025-08-15,0.0079,0,21
3571,2025-08-05,0.0132,0,-8
1811,2025-08-03,0.0060,0,-3
1314,2025-08-15,0.0050,0,-1
4636,2025-08-12,0.0200,0,219
2008,2025-08-03,0.0078,0,-2
1491,2025-08-15,0.0060,0,51
1077,2025-08-11,0.0060,0,-5
2302,2025-08-09,0.0067,0,-5
3402,2025-08-01,0.0132,0,5
2657,2025-08-13,0.0168,0,-3
3468,2025-08-09,0.0429,0,-6
3468,2025-08-09,0.0429,0,-6
2657,2025-08-13,0.0168,0,-3
2104,2025-08-15,0.0056,0,1
2302,2025-08-01,0.0067,0,-1
739,2025-08-12,0.0067,0,200
5395,2025-08-04,0.0143,0,-5
2144,2025-08-12,0.0079,0,22
2144,2025-08-12,0.0079,0,22
2144,2025-08-12,0.0079,0,0
2144,2025-08-12,0.0079,0,0
1905,2025-08-14,0.0133,0,102
2691,2025-08-08,0.0056,0,-2
5262,2025-08-12,0.0200,4,-8
5915,2025-08-06,0.0400,2,74
3421,2025-08-04,0.0132,0,-7
1126,2025-08-14,0.0079,0,32
2337,2025-08-13,0.0279,0,-4
5763,2025-08-13,0.0132,0,0
1983,2025-08-10,0.0056,0,49
2683,2025-08-04,0.0060,0,92
6004,2025-08-02,0.0143,0,4
1328,2025-08-13,0.0050,0,-1
791,2025-08-07,0.0050,0,-7
5988,2025-08-03,0.0263,0,-4
2385,2025-08-08,0.0060,0,-2
1967,2025-08-03,0.0050,0,-5
4766,2025-08-15,0.0200,0,-2
1815,2025-08-01,0.0050,0,-10
1909,2025-08-15,0.0112,0,1
2691,2025-08-06,0.0056,0,-9
445,2025-08-12,0.0279,0,6
4549,2025-08-07,0.0200,0,34
3638,2025-08-07,0.0132,0,-5
1989,2025-08-05,0.0056,0,-5
1620,2025-08-11,0.0050,0,-6
1297,2025-08-14,0.0079,0,-3
1328,2025-08-12,0.0050,0,-3
1583,2025-08-05,0.0056,0,83
2691,2025-08-08,0.0056,0,-2
2104,2025-08-15,0.0056,0,1
2225,2025-08-08,0.0056,0,-7
5841,2025-08-05,0.0286,0,-1
2202,2025-08-06,0.0056,0,139
2629,2025-08-11,0.0056,0,-3
2865,2025-08-03,0.0060,0,-2
2430,2025-08-11,0.0120,0,5
3520,2025-08-06,0.0132,0,-4
247,2025-08-07,0.0067,0,-5
3465,2025-08-07,0.0132,0,4
972,2025-08-09,0.0031,0,9
1859,2025-08-01,0.0079,0,11
2691,2025-08-06,0.0056,0,-9
4188,2025-08-14,0.0200,0,107
1398,2025-08-13,0.0060,0,20
2225,2025-08-14,0.0056,0,-3
378,2025-08-14,0.0050,0,0
2039,2025-08-13,0.0050,0,2
1620,2025-08-11,0.0050,0,-6
1564,2025-08-12,0.0060,0,168
1324,2025-08-12,0.0050,0,106
1324,2025-08-05,0.0050,0,-1
1414,2025-08-02,0.0079,0,5
980,2025-08-03,0.0082,0,141
5731,2025-08-06,0.0132,0,-1
5395,2025-08-10,0.0143,0,7
611,2025-08-03,0.0043,0,24
2369,2025-08-15,0.0056,0,-4
1793,2025-08-04,0.0079,0,-4
1077,2025-08-10,0.0067,0,7
764,2025-08-08,0.0317,0,-3
563,2025-08-03,0.0050,0,-4
1803,2025-08-15,0.0050,0,299
2008,2025-08-03,0.0039,0,-2
3569,2025-08-03,0.0263,0,-4
2337,2025-08-01,0.0112,0,4
2430,2025-08-04,0.0060,0,40
2243,2025-08-14,0.0067,0,9
4380,2025-08-14,0.0400,0,137
1324,2025-08-15,0.0050,0,0
3468,2025-08-07,0.0143,0,-8
533,2025-08-02,0.0067,0,2
1044,2025-08-13,0.0043,0,-3
980,2025-08-03,0.0041,0,141
2092,2025-08-15,0.0241,0,18
1708,2025-08-12,0.0079,0,83
2155,2025-08-05,0.0043,0,73
2011,2025-08-06,0.0200,0,-4
5868,2025-08-12,0.0132,0,11
1857,2025-08-07,0.0060,0,0
482,2025-08-01,0.0120,0,-2
1857,2025-08-13,0.0120,0,-3
5020,2025-08-13,0.0200,0,-11
2039,2025-08-13,0.0100,0,2
2337,2025-08-04,0.0056,0,-1
1941,2025-08-01,0.0079,0,7
786,2025-08-06,0.0067,0,-6
1328,2025-08-01,0.0056,0,3
2039,2025-08-07,0.0150,0,110
2039,2025-08-07,0.0150,0,110
5140,2025-08-07,0.0800,0,87
5140,2025-08-07,0.0800,0,87
912,2025-08-01,0.0114,0,35
4597,2025-08-15,0.0200,0,-10
1006,2025-08-01,0.0060,0,11
5555,2025-08-11,0.0200,0,-7
5289,2025-08-01,0.0400,4,-9
310,2025-08-03,0.0079,4,1
1801,2025-08-15,0.0043,0,-1
5290,2025-08-14,0.0143,0,2
2455,2025-08-09,0.0056,0,-4
1491,2025-08-15,0.0181,0,51
1815,2025-08-04,0.0067,0,-3
987,2025-08-03,0.0157,0,21
987,2025-08-03,0.0157,0,21
4552,2025-08-08,0.0200,0,6
1617,2025-08-13,0.0060,0,100
1996,2025-08-05,0.0050,0,-8
5712,2025-08-06,0.0263,0,125
5963,2025-08-15,0.0143,0,-4
1775,2025-08-14,0.0056,0,-3
2137,2025-08-10,0.0060,0,5
1129,2025-08-04,0.0120,0,-3
1205,2025-08-01,0.0223,0,-4
1205,2025-08-01,0.0223,0,-4
4502,2025-08-04,0.0200,0,-3
1842,2025-08-05,0.0100,0,-4
2865,2025-08-05,0.0060,0,-3
2182,2025-08-15,0.0067,0,116
481,2025-08-10,0.0079,0,-3
1905,2025-08-14,0.0067,0,102
1594,2025-08-03,0.0238,0,-2
1594,2025-08-03,0.0238,0,-2
1129,2025-08-08,0.0056,0,-2
987,2025-08-01,0.0126,0,-3
987,2025-08-01,0.0126,0,-3
764,2025-08-09,0.0159,0,-6
764,2025-08-09,0.0159,0,-6
2067,2025-08-13,0.0060,0,10
786,2025-08-06,0.0133,0,-6
4559,2025-08-02,0.0200,0,-6
5447,2025-08-02,0.0286,0,7
5215,2025-08-09,0.0200,0,-8
1811,2025-08-01,0.0181,6,54
445,2025-08-06,0.0112,0,-1
4585,2025-08-14,0.0400,0,-11
2189,2025-08-14,0.0060,0,105
1634,2025-08-02,0.0056,0,-3
1198,2025-08-08,0.0112,0,-7
758,2025-08-09,0.0056,0,24
533,2025-08-09,0.0067,0,9
5444,2025-08-04,0.0200,0,-8
422,2025-08-13,0.0031,0,19
422,2025-08-13,0.0031,0,19
6004,2025-08-08,0.0143,0,-1
2658,2025-08-03,0.0050,0,-1
1139,2025-08-04,0.0079,0,-5
1599,2025-08-03,0.0027,0,0
1270,2025-08-04,0.0056,0,-4
1564,2025-08-02,0.0120,0,1
3468,2025-08-06,0.0263,0,-9
1659,2025-08-07,0.0056,0,-2
1659,2025-08-07,0.0056,0,-2
534,2025-08-07,0.0050,0,7
1044,2025-08-13,0.0043,0,-3
881,2025-08-11,0.0031,0,-3
721,2025-08-10,0.0056,0,-3
5380,2025-08-04,0.0132,0,-4
2200,2025-08-04,0.0060,0,2
3641,2025-08-07,0.0132,0,-4
2182,2025-08-09,0.0133,0,-1
1297,2025-08-04,0.0079,0,-4
1182,2025-08-05,0.0067,0,-5
2677,2025-08-12,0.0057,0,183
5138,2025-08-10,0.0200,0,56
4391,2025-08-07,0.0200,0,6
5737,2025-08-03,0.0132,0,17
938,2025-08-13,0.0060,0,30
1156,2025-08-04,0.0120,0,12
1848,2025-08-03,0.0079,0,19
3718,2025-08-15,0.0132,0,-3
2278,2025-08-02,0.0100,0,-8
4546,2025-08-15,0.0400,0,-7
1068,2025-08-02,0.0056,0,0
2137,2025-08-08,0.0067,0,3
929,2025-08-08,0.0060,0,43
5360,2025-08-09,0.0200,0,83
5395,2025-08-02,0.0143,0,-2
1328,2025-08-12,0.0050,0,-3
617,2025-08-06,0.0060,0,243
758,2025-08-01,0.0056,0,17
2635,2025-08-06,0.0079,0,2
2658,2025-08-03,0.0050,0,-1
2657,2025-08-01,0.0056,0,2
1857,2025-08-02,0.0060,0,36
2133,2025-08-02,0.0057,0,121
4517,2025-08-01,0.0200,0,-12
1495,2025-08-02,0.0223,0,25
561,2025-08-03,0.0060,0,4
3409,2025-08-04,0.0132,0,7
1068,2025-08-03,0.0057,0,-5
2104,2025-08-03,0.0056,0,-1
2040,2025-08-07,0.0056,0,75
2225,2025-08-02,0.0241,0,-4
2225,2025-08-02,0.0241,0,-4
4590,2025-08-12,0.0200,0,9
4563,2025-08-12,0.0400,0,-7
2067,2025-08-06,0.0060,0,-5
286,2025-08-08,0.0067,0,-2
1324,2025-08-05,0.0100,0,-1
265,2025-08-10,0.0159,0,13
622,2025-08-11,0.0027,0,8
2137,2025-08-08,0.0067,0,3
1030,2025-08-08,0.0079,0,6
2226,2025-08-14,0.0056,0,1
2665,2025-08-08,0.0056,0,0
970,2025-08-05,0.0063,0,26
980,2025-08-07,0.0031,0,21
1655,2025-08-07,0.0067,0,62
1823,2025-08-06,0.0050,0,-4
291,2025-08-15,0.0067,0,10
359,2025-08-06,0.0200,0,-7
359,2025-08-06,0.0200,0,-7
343,2025-08-01,0.0133,0,4
1363,2025-08-12,0.0050,0,198
1946,2025-08-11,0.0060,0,-6
2092,2025-08-05,0.0241,0,-9
2092,2025-08-05,0.0241,0,-9
467,2025-08-01,0.0079,0,11
2254,2025-08-06,0.0050,0,-6
1269,2025-08-02,0.0159,0,-3
1269,2025-08-02,0.0159,0,-3
1314,2025-08-03,0.0050,0,-2
2361,2025-08-04,0.0043,0,-2
1905,2025-08-14,0.0133,0,102
1905,2025-08-14,0.0133,0,102
4425,2025-08-08,0.0200,0,-2
5731,2025-08-11,0.0132,0,-5
1403,2025-08-01,0.0079,0,21
4184,2025-08-04,0.0200,0,-8
490,2025-08-13,0.0079,0,-5
1178,2025-08-15,0.0079,0,21
468,2025-08-08,0.0056,0,2
416,2025-08-14,0.0041,0,65
2417,2025-08-14,0.0056,0,14
2430,2025-08-07,0.0060,0,-1
276,2025-08-11,0.0050,0,3
2440,2025-08-05,0.0056,0,-6
5819,2025-08-15,0.0400,0,91
5819,2025-08-15,0.0400,0,91
5469,2025-08-13,0.0200,0,-6
343,2025-08-08,0.0050,0,6
2071,2025-08-08,0.0056,0,-4
1983,2025-08-14,0.0056,0,15
2684,2025-08-11,0.0056,0,-3
1144,2025-08-01,0.0060,0,40
912,2025-08-12,0.0057,0,33
764,2025-08-02,0.0317,0,3
764,2025-08-02,0.0317,0,3
1801,2025-08-15,0.0043,0,-1
2862,2025-08-04,0.0056,0,38
3700,2025-08-14,0.0132,0,-9
1421,2025-08-14,0.0050,0,-8
2337,2025-08-06,0.0056,0,-2
1477,2025-08-05,0.0056,0,82
1815,2025-08-01,0.0200,0,-10
1815,2025-08-01,0.0200,0,-10
1815,2025-08-01,0.0200,0,-10
1599,2025-08-03,0.0027,0,0
2370,2025-08-13,0.0056,0,37
767,2025-08-06,0.0050,0,47
5020,2025-08-06,0.0200,0,-6
909,2025-08-14,0.0041,0,23
1857,2025-08-02,0.0120,0,36
1996,2025-08-03,0.0050,0,25
5360,2025-08-04,0.0200,0,-4
343,2025-08-08,0.0050,0,6
2226,2025-08-08,0.0112,0,-8
411,2025-08-07,0.0079,0,-2
1801,2025-08-15,0.0043,0,-1
286,2025-08-05,0.0056,0,-3
970,2025-08-05,0.0031,0,26
600,2025-08-15,0.0056,0,-5
791,2025-08-07,0.0050,0,-7
1006,2025-08-05,0.0060,0,-3
4387,2025-08-02,0.0200,0,-6
660,2025-08-07,0.0050,0,-2
2378,2025-08-07,0.0050,0,21
5564,2025-08-13,0.0200,0,-6
1801,2025-08-15,0.0043,0,-1
411,2025-08-13,0.0079,0,-5
1168,2025-08-03,0.0200,13,2
291,2025-08-14,0.0067,0,6
1564,2025-08-11,0.0060,0,9
1495,2025-08-02,0.0056,0,25
4600,2025-08-08,0.1200,0,-2
1761,2025-08-02,0.0060,1,7
1538,2025-08-09,0.0159,0,1
576,2025-08-10,0.0050,0,0
1477,2025-08-15,0.0112,0,-4
2862,2025-08-15,0.0112,0,-5
359,2025-08-11,0.0067,0,-8
2144,2025-08-15,0.0060,0,8
286,2025-08-09,0.0112,0,-9
1324,2025-08-15,0.0050,0,0
1006,2025-08-05,0.0060,0,-3
2278,2025-08-06,0.0050,0,-6
881,2025-08-06,0.0063,0,-9
1857,2025-08-01,0.0241,0,-6
1857,2025-08-01,0.0241,0,-6
1857,2025-08-01,0.0241,0,-6
708,2025-08-06,0.0079,0,-3
2251,2025-08-11,0.0079,0,-2
1239,2025-08-12,0.0067,0,-4
2039,2025-08-15,0.0050,0,17
5819,2025-08-12,0.0200,0,-10
2008,2025-08-05,0.0043,0,133
1857,2025-08-01,0.0060,0,-6
5819,2025-08-14,0.0400,0,48
2113,2025-08-01,0.0241,0,-3
1923,2025-08-10,0.0079,0,31
1643,2025-08-08,0.0056,0,-1
609,2025-08-09,0.0056,0,4
1006,2025-08-01,0.0060,0,11
3604,2025-08-11,0.0132,0,1
5977,2025-08-03,0.0132,0,-5
622,2025-08-11,0.0027,0,8
2040,2025-08-07,0.0056,0,75
1775,2025-08-01,0.0223,0,-3
1775,2025-08-01,0.0223,0,-3
1775,2025-08-01,0.0223,0,-3
2059,2025-08-01,0.0060,0,28
4584,2025-08-15,0.0200,0,10
1776,2025-08-03,0.0120,0,-5
5337,2025-08-04,0.0263,0,18
1975,2025-08-05,0.0079,0,0
5425,2025-08-06,0.0200,0,-6
4452,2025-08-02,0.0400,0,-9
929,2025-08-08,0.0060,0,43
2369,2025-08-06,0.0168,0,-4
2369,2025-08-06,0.0168,0,-4
2487,2025-08-01,0.0056,0,25
5380,2025-08-05,0.0132,0,-9
793,2025-08-10,0.0079,0,121
4173,2025-08-08,0.0200,0,-1
2329,2025-08-15,0.0079,0,47
611,2025-08-02,0.0085,0,98
490,2025-08-04,0.0079,0,4
1139,2025-08-05,0.0079,0,6
972,2025-08-01,0.0063,0,153
972,2025-08-01,0.0063,0,153
2144,2025-08-06,0.0079,0,11
5250,2025-08-12,0.0132,0,200
503,2025-08-12,0.0043,0,-3
1708,2025-08-12,0.0317,0,83
4504,2025-08-11,0.0200,0,-8
1677,2025-08-14,0.0060,0,-2
2343,2025-08-04,0.0056,0,13
2865,2025-08-05,0.0060,0,-3
2629,2025-08-14,0.0056,0,-6
5859,2025-08-02,0.0263,0,-1
5375,2025-08-06,0.0600,0,-6
1139,2025-08-15,0.0067,0,-5
293,2025-08-13,0.0120,0,18
1594,2025-08-06,0.0079,0,-2
3700,2025-08-07,0.0132,0,-6
3433,2025-08-04,0.0132,0,-2
1082,2025-08-01,0.0067,0,5
343,2025-08-12,0.0067,0,7
2440,2025-08-09,0.0056,0,-3
5262,2025-08-09,0.0200,0,-6
5603,2025-08-08,0.0200,0,-6
695,2025-08-12,0.0112,0,201
416,2025-08-06,0.0082,0,119
3421,2025-08-04,0.0132,0,-7
2008,2025-08-05,0.0128,0,133
1082,2025-08-05,0.0067,0,-9
2483,2025-08-11,0.0056,0,-4
2100,2025-08-13,0.0120,0,-10
4184,2025-08-04,0.0200,0,-8
2038,2025-08-01,0.0079,0,-8
3655,2025-08-06,0.0132,0,-7
1677,2025-08-15,0.0060,0,-3
2225,2025-08-14,0.0056,0,-3
2347,2025-08-06,0.0120,0,111
1358,2025-08-11,0.0079,0,21
3421,2025-08-01,0.0132,0,78
343,2025-08-06,0.0050,0,-1
5841,2025-08-03,0.0143,0,9
721,2025-08-03,0.0056,0,-1
1793,2025-08-04,0.0159,0,-4
1658,2025-08-03,0.0056,0,-5
1421,2025-08-10,0.0050,0,-4
1297,2025-08-14,0.0079,0,-3
3493,2025-08-12,0.0132,0,131
1920,2025-08-15,0.0056,0,-2
5131,2025-08-06,0.0200,0,0
767,2025-08-04,0.0100,0,-2
2333,2025-08-06,0.0056,0,-2
602,2025-08-05,0.0056,0,4
576,2025-08-06,0.0050,0,-1
4517,2025-08-01,0.0200,0,-12
3598,2025-08-04,0.0132,0,45
1314,2025-08-03,0.0050,0,-2
2657,2025-08-13,0.0056,0,-3
972,2025-08-08,0.0031,0,35
5309,2025-08-14,0.0200,0,-2
1215,2025-08-12,0.0120,0,16
791,2025-08-08,0.0050,0,-7
2202,2025-08-06,0.0056,0,139
1324,2025-08-07,0.0050,0,19
1811,2025-08-03,0.0060,0,-3
1129,2025-08-01,0.0056,0,3
1324,2025-08-12,0.0050,0,106
2417,2025-08-07,0.0056,0,51
4542,2025-08-03,0.0200,0,-1
2290,2025-08-03,0.0079,0,-4
1996,2025-08-03,0.0050,0,25
2211,2025-08-03,0.0120,0,1
1304,2025-08-09,0.0223,0,-5
2343,2025-08-14,0.0056,0,-2
3421,2025-08-05,0.0132,0,-7
2040,2025-08-11,0.0112,0,11
1564,2025-08-12,0.0060,0,168
611,2025-08-03,0.0043,0,24
1599,2025-08-03,0.0027,0,0
5260,2025-08-12,0.0200,0,3
1815,2025-08-05,0.0067,0,-3
2691,2025-08-15,0.0056,0,10
3696,2025-08-12,0.0143,0,-6
1785,2025-08-13,0.0112,0,294
2417,2025-08-02,0.0241,0,83
2417,2025-08-02,0.0241,0,83
580,2025-08-04,0.0056,0,0
2483,2025-08-13,0.0056,0,-5
2616,2025-08-11,0.0120,0,1
1358,2025-08-14,0.0079,0,-6
1156,2025-08-06,0.0056,0,179
909,2025-08-06,0.0041,0,119
2113,2025-08-01,0.0060,0,-3
1010,2025-08-04,0.0067,0,-4
1576,2025-08-11,0.0060,0,55
3718,2025-08-08,0.0132,0,-4
5948,2025-08-11,0.0132,0,7
1975,2025-08-05,0.0079,0,0
5251,2025-08-05,0.0143,0,-3
5135,2025-08-04,0.0200,0,0
5215,2025-08-13,0.0200,0,-9
2455,2025-08-15,0.0056,0,-4
2426,2025-08-07,0.0056,0,12
1363,2025-08-12,0.0050,0,198
729,2025-08-13,0.0067,0,-5
2059,2025-08-04,0.0060,0,9
2378,2025-08-11,0.0100,0,69
1502,2025-08-14,0.0056,0,-3
1421,2025-08-02,0.0050,0,-4
5037,2025-08-15,0.0200,0,-3
4542,2025-08-03,0.0200,0,-1
3655,2025-08-01,0.0132,0,29
2008,2025-08-10,0.0050,0,32
1946,2025-08-03,0.0060,0,30
4574,2025-08-04,0.0200,0,-6
359,2025-08-05,0.0133,2,54
490,2025-08-04,0.0079,0,4
4391,2025-08-13,0.0400,0,-3
1832,2025-08-06,0.0079,0,-6
2202,2025-08-05,0.0056,0,19
2333,2025-08-09,0.0056,0,162
2104,2025-08-10,0.0112,0,-9
445,2025-08-15,0.0112,4,6
1946,2025-08-11,0.0060,0,-6
660,2025-08-06,0.0050,0,-7
3603,2025-08-04,0.0132,0,0
563,2025-08-06,0.0050,0,-8
4636,2025-08-08,0.0200,0,6
1297,2025-08-04,0.0079,0,-4
5874,2025-08-12,0.0200,0,5
721,2025-08-08,0.0056,0,-4
2455,2025-08-02,0.0056,0,-5
343,2025-08-11,0.0067,0,-4
1677,2025-08-13,0.0060,0,65
219,2025-08-12,0.0031,0,-3
1599,2025-08-06,0.0027,0,-2
5946,2025-08-04,0.0143,0,-4
5505,2025-08-15,0.0200,0,-1
2104,2025-08-14,0.0056,0,-3
1297,2025-08-14,0.0079,0,-3
5414,2025-08-06,0.0200,0,-1
219,2025-08-12,0.0031,0,-3
1815,2025-08-04,0.0067,0,-3
5988,2025-08-08,0.0132,0,0
1823,2025-08-06,0.0050,0,-4
2067,2025-08-10,0.0079,0,8
793,2025-08-10,0.0159,0,121
602,2025-08-11,0.0056,0,19
602,2025-08-07,0.0168,0,8
602,2025-08-07,0.0168,0,8
791,2025-08-05,0.0050,0,-10
2099,2025-08-08,0.0056,0,1
5131,2025-08-06,0.0200,0,0
2483,2025-08-02,0.0056,0,44
2323,2025-08-12,0.0050,0,29
2092,2025-08-09,0.0060,0,-7
1273,2025-08-01,0.0043,0,-2
5585,2025-08-13,0.0200,0,-8
2394,2025-08-14,0.0043,0,13
2071,2025-08-12,0.0056,0,-6
1335,2025-08-11,0.0056,0,-3
5984,2025-08-15,0.0132,0,54
758,2025-08-01,0.0056,0,17
2691,2025-08-06,0.0056,0,-9
1584,2025-08-11,0.0050,0,8
3598,2025-08-04,0.0132,0,45
1660,2025-08-09,0.0043,0,105
1314,2025-08-09,0.0050,0,43
2418,2025-08-02,0.0079,0,29
2005,2025-08-05,0.0060,0,-3
2389,2025-08-03,0.0112,0,46
2389,2025-08-03,0.0112,0,46
2040,2025-08-11,0.0056,0,11
1946,2025-08-10,0.0060,0,-7
2225,2025-08-14,0.0056,0,-3
929,2025-08-07,0.0120,0,32
2333,2025-08-09,0.0056,0,162
1564,2025-08-11,0.0060,0,9
739,2025-08-02,0.0067,0,51
1785,2025-08-02,0.0056,0,-4
1363,2025-08-04,0.0050,0,-2
576,2025-08-10,0.0100,0,0
5260,2025-08-03,0.0200,0,-9
1848,2025-08-12,0.0159,0,-7
1599,2025-08-06,0.0027,0,-2
2347,2025-08-07,0.0060,0,52
1708,2025-08-12,0.0079,0,83
422,2025-08-13,0.0031,0,19
2039,2025-08-07,0.0050,0,110
1583,2025-08-04,0.0056,0,-2
224,2025-08-14,0.0060,0,35
4504,2025-08-05,0.0200,0,-11
2494,2025-08-03,0.0168,0,41
938,2025-08-02,0.0060,0,63
2629,2025-08-09,0.0060,0,2
791,2025-08-07,0.0050,0,-7
1857,2025-08-01,0.0060,0,-6
1269,2025-08-07,0.0159,0,17
5833,2025-08-13,0.0263,0,-4
2684,2025-08-06,0.0112,0,-4
1655,2025-08-01,0.0067,0,-2
4590,2025-08-10,0.0400,0,39
604,2025-08-03,0.0067,0,0
1677,2025-08-13,0.0060,0,65
4387,2025-08-02,0.0200,0,-6
291,2025-08-15,0.0067,0,10
1655,2025-08-01,0.0067,0,-2
5968,2025-08-09,0.0132,0,-5
2369,2025-08-13,0.0056,0,-7
2099,2025-08-08,0.0056,0,1
5446,2025-08-14,0.0132,0,0
5526,2025-08-11,0.0600,0,-3
1756,2025-08-08,0.0060,0,63
791,2025-08-05,0.0050,0,-10
5930,2025-08-05,0.0143,0,20
793,2025-08-03,0.0079,0,98
1144,2025-08-01,0.0060,0,40
5930,2025-08-13,0.0286,0,14
1414,2025-08-05,0.0067,0,-9
929,2025-08-08,0.0060,0,43
5234,2025-08-08,0.0200,0,-7
1156,2025-08-07,0.0056,0,50
293,2025-08-06,0.0060,0,31
972,2025-08-10,0.0126,0,62
972,2025-08-10,0.0126,0,62
1224,2025-08-04,0.0056,0,-1
5020,2025-08-12,0.0200,0,-7
2200,2025-08-09,0.0120,0,16
5275,2025-08-02,0.0200,0,-2
3468,2025-08-10,0.0263,0,-5
378,2025-08-06,0.0050,0,-2
660,2025-08-06,0.0050,0,-7
1068,2025-08-04,0.0057,0,0
660,2025-08-01,0.0050,0,-3
592,2025-08-10,0.0079,0,36
2370,2025-08-08,0.0056,0,-2
2657,2025-08-01,0.0112,0,2
2657,2025-08-01,0.0112,0,2
4395,2025-08-13,0.0200,0,-6
5260,2025-08-12,0.0200,0,3
5219,2025-08-11,0.0429,0,-7
3465,2025-08-01,0.0132,0,18
1421,2025-08-09,0.0200,1,-3
739,2025-08-14,0.0067,0,16
291,2025-08-07,0.0067,0,4
4563,2025-08-10,0.0200,0,-6
1584,2025-08-01,0.0050,0,76
349,2025-08-07,0.0060,0,28
5038,2025-08-15,0.0200,0,-3
1677,2025-08-04,0.0056,0,33
2652,2025-08-07,0.0060,0,11
1583,2025-08-02,0.0060,0,40
4460,2025-08-09,0.0400,0,-6
1030,2025-08-08,0.0079,0,6
5380,2025-08-04,0.0132,0,-4
445,2025-08-15,0.0056,0,6
4610,2025-08-06,0.0200,0,-6
1377,2025-08-15,0.0079,0,42
5395,2025-08-15,0.0143,0,-1
1347,2025-08-11,0.0056,0,-5
929,2025-08-08,0.0060,0,43
374,2025-08-08,0.0079,0,-8
5608,2025-08-06,0.0200,0,13
5988,2025-08-03,0.0132,0,-4
1834,2025-08-12,0.0060,0,-8
611,2025-08-11,0.0043,0,3
5946,2025-08-04,0.0143,0,-4
907,2025-08-01,0.0031,0,14
3700,2025-08-07,0.0132,0,-6
247,2025-08-10,0.0067,0,0
466,2025-08-13,0.0159,3,43
3700,2025-08-07,0.0132,0,-6
5624,2025-08-03,0.0132,0,1
1830,2025-08-01,0.0067,0,4
3421,2025-08-07,0.0263,0,-7
920,2025-08-13,0.0060,0,87
2430,2025-08-07,0.0060,0,-1
5841,2025-08-01,0.0286,0,-1
5841,2025-08-01,0.0286,0,-1
5138,2025-08-10,0.0200,0,56
4517,2025-08-01,0.0200,0,-12
1215,2025-08-10,0.0060,0,-5
2201,2025-08-04,0.0056,0,17
1779,2025-08-11,0.0112,0,39
1215,2025-08-08,0.0060,0,-10
1239,2025-08-12,0.0067,0,-4
767,2025-08-10,0.0050,0,55
1044,2025-08-01,0.0043,0,-1
1215,2025-08-10,0.0060,0,-5
1905,2025-08-14,0.0067,0,102
1291,2025-08-09,0.0050,0,56
2155,2025-08-05,0.0043,0,73
4431,2025-08-03,0.0200,0,0
3464,2025-08-01,0.0132,0,10
1328,2025-08-13,0.0050,0,-1
1252,2025-08-12,0.0159,0,-2
1677,2025-08-15,0.0181,0,-3
1677,2025-08-15,0.0181,0,-3
1740,2025-08-10,0.0112,0,-2
2487,2025-08-10,0.0060,0,29
660,2025-08-01,0.0050,0,-3
758,2025-08-11,0.0056,0,8
1358,2025-08-14,0.0079,0,-6
3568,2025-08-11,0.0132,0,17
1634,2025-08-02,0.0056,0,-3
275,2025-08-08,0.0133,0,-2
1859,2025-08-06,0.0079,0,213
5977,2025-08-05,0.0132,0,-4
1677,2025-08-04,0.0056,0,33
2106,2025-08-11,0.0050,0,-8
4501,2025-08-05,0.0200,0,-7
1989,2025-08-08,0.0056,0,-6
970,2025-08-12,0.0063,0,218
1358,2025-08-14,0.0079,0,-6
912,2025-08-13,0.0114,0,83
1421,2025-08-12,0.0100,0,-3
2635,2025-08-10,0.0159,0,24
2658,2025-08-03,0.0100,0,-1
791,2025-08-07,0.0050,0,-7
1347,2025-08-10,0.0056,0,444
1996,2025-08-14,0.0100,0,-1
970,2025-08-15,0.0063,0,23
1801,2025-08-15,0.0043,0,-1
1316,2025-08-15,0.0159,0,-10
2137,2025-08-09,0.0079,0,7
