flight_number,scheduled_departure_date_local,scheduled_departure_station_code,scheduled_arrival_station_code,norm_pressure,norm_load,norm_ssr,norm_bags,difficulty_score,difficulty_category
2302,2025-08-13,ORD,BWI,0.001,0.396,0.000,0.126,0.17,Easy
5420,2025-08-04,ORD,MLI,0.007,0.414,0.000,0.043,0.17,Easy
556,2025-08-14,ORD,CLT,0.002,0.342,0.043,0.120,0.17,Easy
4431,2025-08-07,ORD,MSN,0.009,0.403,0.000,0.051,0.17,Easy
1097,2025-08-06,ORD,DCA,0.037,0.325,0.000,0.049,0.17,Easy
1531,2025-08-10,ORD,DSM,0.006,0.370,0.032,0.097,0.17,Easy
4568,2025-08-10,ORD,SCE,0.009,0.392,0.021,0.063,0.17,Easy
2343,2025-08-14,ORD,IND,0.010,0.317,0.000,0.166,0.17,Easy
5275,2025-08-05,ORD,DLH,0.005,0.371,0.043,0.063,0.17,Easy
4461,2025-08-07,ORD,ABE,0.004,0.436,0.000,0.011,0.17,Easy
5382,2025-08-01,ORD,FWA,0.006,0.425,0.000,0.060,0.17,Easy
5138,2025-08-10,ORD,MGW,0.009,0.436,0.011,0.014,0.17,Easy
1273,2025-08-11,ORD,SFO,0.002,0.382,0.074,0.017,0.17,Easy
4504,2025-08-10,ORD,CHA,0.009,0.436,0.000,0.026,0.17,Easy
5229,2025-08-05,ORD,ILM,0.012,0.355,0.064,0.046,0.17,Easy
5026,2025-08-15,ORD,JST,0.012,0.381,0.021,0.054,0.17,Easy
5118,2025-08-10,ORD,PLN,0.008,0.436,0.000,0.037,0.17,Easy
4549,2025-08-10,ORD,MLI,0.004,0.403,0.000,0.074,0.17,Easy
5874,2025-08-01,ORD,PIA,0.007,0.403,0.021,0.066,0.17,Easy
2177,2025-08-04,ORD,MSN,0.008,0.403,0.000,0.111,0.17,Easy
2251,2025-08-12,ORD,PIT,0.011,0.374,0.032,0.029,0.17,Easy
1612,2025-08-06,ORD,MEM,0.010,0.391,0.011,0.094,0.17,Easy
5593,2025-08-07,ORD,MEM,0.008,0.383,0.000,0.060,0.17,Easy
5140,2025-08-14,ORD,CMX,0.008,0.403,0.000,0.040,0.17,Easy
4474,2025-08-14,ORD,AVL,0.001,0.436,0.000,0.089,0.17,Easy
286,2025-08-02,ORD,CLE,0.001,0.308,0.043,0.134,0.17,Easy
2232,2025-08-05,ORD,MSP,0.002,0.417,0.011,0.026,0.17,Easy
3464,2025-08-06,ORD,PIT,0.003,0.427,0.000,0.094,0.17,Easy
4584,2025-08-14,ORD,TUL,0.006,0.425,0.000,0.069,0.17,Easy
5099,2025-08-08,ORD,CIU,0.013,0.425,0.000,0.040,0.17,Easy
764,2025-08-06,ORD,YYC,0.016,0.369,0.021,0.049,0.17,Easy
2627,2025-08-03,ORD,MSP,0.000,0.336,0.043,0.146,0.17,Easy
1980,2025-08-04,ORD,LGA,0.002,0.470,0.000,0.009,0.17,Easy
3668,2025-08-14,ORD,IND,0.008,0.426,0.011,0.031,0.17,Easy
5946,2025-08-06,ORD,RAP,0.005,0.325,0.064,0.091,0.17,Easy
5414,2025-08-05,ORD,MEM,0.009,0.403,0.000,0.057,0.17,Easy
3536,2025-08-13,ORD,YUL,0.014,0.376,0.000,0.034,0.17,Easy
5565,2025-08-01,ORD,CHO,0.002,0.469,0.000,0.009,0.17,Easy
5353,2025-08-12,ORD,GRR,0.005,0.414,0.021,0.040,0.17,Easy
5138,2025-08-03,ORD,MGW,0.009,0.458,0.000,0.026,0.17,Easy
4380,2025-08-08,ORD,SYR,0.001,0.436,0.000,0.037,0.17,Easy
5726,2025-08-04,ORD,TYS,0.001,0.403,0.021,0.023,0.17,Easy
1909,2025-08-12,ORD,TVC,0.011,0.229,0.170,0.071,0.17,Easy
5272,2025-08-11,ORD,MSN,0.011,0.425,0.000,0.011,0.17,Easy
2369,2025-08-15,ORD,AUS,0.020,0.336,0.064,0.046,0.17,Easy
767,2025-08-12,ORD,DEN,0.014,0.207,0.053,0.271,0.17,Easy
4574,2025-08-07,ORD,YOW,0.006,0.403,0.011,0.051,0.17,Easy
2343,2025-08-09,ORD,IND,0.013,0.260,0.032,0.174,0.17,Easy
1920,2025-08-12,ORD,LAS,0.013,0.336,0.021,0.123,0.17,Easy
4468,2025-08-14,ORD,LEX,0.007,0.425,0.000,0.083,0.17,Easy
5103,2025-08-08,ORD,JLN,0.002,0.425,0.000,0.071,0.17,Easy
611,2025-08-14,ORD,SFO,0.002,0.393,0.096,0.006,0.17,Easy
5505,2025-08-07,ORD,SBN,0.003,0.414,0.043,0.031,0.17,Easy
602,2025-08-09,ORD,PHX,0.013,0.287,0.000,0.186,0.17,Easy
5020,2025-08-04,ORD,FOD,0.012,0.392,0.000,0.026,0.17,Easy
466,2025-08-04,ORD,DCA,0.001,0.495,0.000,0.003,0.17,Easy
3718,2025-08-12,ORD,MSN,0.010,0.355,0.021,0.091,0.17,Easy
5021,2025-08-11,ORD,SUX,0.004,0.414,0.021,0.057,0.17,Easy
2071,2025-08-14,ORD,SAN,0.012,0.327,0.074,0.017,0.17,Easy
4468,2025-08-11,ORD,LEX,0.008,0.371,0.000,0.080,0.17,Easy
5103,2025-08-15,ORD,JLN,0.002,0.425,0.032,0.037,0.17,Easy
5469,2025-08-06,ORD,SDF,0.006,0.436,0.000,0.037,0.17,Easy
4549,2025-08-09,ORD,MLI,0.004,0.414,0.000,0.109,0.17,Easy
5414,2025-08-12,ORD,MEM,0.010,0.436,0.000,0.040,0.17,Easy
5353,2025-08-05,ORD,GRR,0.006,0.469,0.000,0.014,0.17,Easy
5362,2025-08-06,ORD,MKE,0.003,0.360,0.043,0.080,0.17,Easy
5505,2025-08-03,ORD,SBN,0.006,0.447,0.000,0.029,0.17,Easy
476,2025-08-06,ORD,CVG,0.012,0.309,0.074,0.083,0.17,Easy
4186,2025-08-13,ORD,MLI,0.005,0.371,0.000,0.080,0.17,Easy
4431,2025-08-04,ORD,MSN,0.009,0.360,0.043,0.014,0.17,Easy
5505,2025-08-13,ORD,SBN,0.000,0.425,0.043,0.040,0.17,Easy
1612,2025-08-14,ORD,MEM,0.004,0.292,0.096,0.109,0.17,Easy
2414,2025-08-09,ORD,BNA,0.001,0.395,0.043,0.051,0.17,Easy
5444,2025-08-12,ORD,LIT,0.012,0.414,0.000,0.011,0.17,Easy
4574,2025-08-08,ORD,YOW,0.009,0.447,0.000,0.043,0.17,Easy
5021,2025-08-13,ORD,SUX,0.012,0.403,0.000,0.069,0.17,Easy
5099,2025-08-05,ORD,CIU,0.000,0.458,0.000,0.046,0.17,Easy
5376,2025-08-15,ORD,LEX,0.007,0.434,0.000,0.069,0.17,Easy
5380,2025-08-12,ORD,MSY,0.001,0.319,0.106,0.014,0.17,Easy
4482,2025-08-11,ORD,TUL,0.007,0.414,0.000,0.063,0.17,Easy
2092,2025-08-12,ORD,LGA,0.007,0.433,0.000,0.011,0.17,Easy
5585,2025-08-15,ORD,ATW,0.009,0.436,0.000,0.049,0.17,Easy
5215,2025-08-11,ORD,LNK,0.006,0.447,0.000,0.040,0.17,Easy
4474,2025-08-11,ORD,AVL,0.001,0.436,0.021,0.043,0.17,Easy
5094,2025-08-11,ORD,RHI,0.000,0.414,0.021,0.063,0.17,Easy
4563,2025-08-11,ORD,FSD,0.006,0.425,0.000,0.029,0.17,Easy
1477,2025-08-13,ORD,PHX,0.002,0.351,0.043,0.069,0.17,Easy
3693,2025-08-09,ORD,PIT,0.004,0.405,0.000,0.054,0.17,Easy
5737,2025-08-11,ORD,OMA,0.010,0.441,0.000,0.046,0.17,Easy
5930,2025-08-11,ORD,FAR,0.000,0.414,0.000,0.054,0.17,Easy
4610,2025-08-01,ORD,XNA,0.007,0.414,0.000,0.023,0.17,Easy
3641,2025-08-12,ORD,GRR,0.007,0.448,0.000,0.046,0.17,Easy
1301,2025-08-15,ORD,ICT,0.011,0.266,0.064,0.126,0.17,Easy
4502,2025-08-08,ORD,LEX,0.008,0.392,0.000,0.060,0.17,Easy
2414,2025-08-12,ORD,BNA,0.012,0.269,0.096,0.086,0.17,Easy
4468,2025-08-03,ORD,LEX,0.008,0.425,0.000,0.063,0.17,Easy
2364,2025-08-09,ORD,CMH,0.022,0.338,0.032,0.034,0.17,Easy
5038,2025-08-14,ORD,PLN,0.005,0.436,0.000,0.057,0.17,Easy
466,2025-08-14,ORD,DCA,0.007,0.400,0.032,0.000,0.17,Easy
4739,2025-08-13,ORD,GRB,0.007,0.392,0.053,0.037,0.17,Easy
1756,2025-08-07,ORD,YYZ,0.014,0.335,0.043,0.031,0.17,Easy
2189,2025-08-13,ORD,LGA,0.014,0.420,0.000,0.043,0.17,Easy
4780,2025-08-04,ORD,CAK,0.007,0.447,0.000,0.037,0.17,Easy
1740,2025-08-14,ORD,RSW,0.002,0.354,0.032,0.066,0.17,Easy
708,2025-08-12,ORD,MCI,0.016,0.387,0.000,0.089,0.17,Easy
5469,2025-08-08,ORD,SDF,0.010,0.392,0.000,0.040,0.17,Easy
5026,2025-08-08,ORD,JST,0.012,0.371,0.000,0.051,0.17,Easy
5125,2025-08-12,ORD,CMX,0.011,0.338,0.043,0.060,0.17,Easy
5275,2025-08-15,ORD,DLH,0.005,0.414,0.032,0.049,0.17,Easy
4778,2025-08-04,ORD,FAR,0.012,0.403,0.000,0.020,0.17,Easy
5577,2025-08-04,ORD,JAX,0.001,0.491,0.000,0.006,0.17,Easy
5138,2025-08-13,ORD,MGW,0.009,0.371,0.000,0.077,0.17,Easy
2430,2025-08-15,ORD,BNA,0.011,0.358,0.021,0.049,0.17,Easy
1576,2025-08-08,ORD,LGA,0.010,0.391,0.000,0.069,0.17,Easy
556,2025-08-12,ORD,CLT,0.003,0.275,0.106,0.097,0.17,Easy
3571,2025-08-02,ORD,IND,0.007,0.398,0.000,0.091,0.17,Easy
1693,2025-08-07,ORD,DCA,0.012,0.391,0.011,0.066,0.17,Easy
556,2025-08-08,ORD,CLT,0.002,0.296,0.106,0.100,0.17,Easy
3498,2025-08-11,ORD,CVG,0.012,0.405,0.021,0.026,0.17,Easy
4474,2025-08-07,ORD,AVL,0.000,0.403,0.000,0.049,0.17,Easy
4481,2025-08-15,ORD,GRR,0.001,0.414,0.000,0.080,0.17,Easy
5229,2025-08-13,ORD,ILM,0.012,0.412,0.000,0.029,0.17,Easy
247,2025-08-13,ORD,OMA,0.011,0.381,0.011,0.097,0.17,Easy
5737,2025-08-13,ORD,OMA,0.012,0.326,0.043,0.060,0.17,Easy
4552,2025-08-15,ORD,DAY,0.006,0.414,0.000,0.046,0.17,Easy
1793,2025-08-12,ORD,MSP,0.009,0.454,0.000,0.029,0.17,Easy
2106,2025-08-13,ORD,SFO,0.013,0.346,0.043,0.080,0.17,Easy
2378,2025-08-14,ORD,LAX,0.012,0.311,0.043,0.129,0.17,Easy
3614,2025-08-12,ORD,MCI,0.003,0.427,0.000,0.077,0.17,Easy
476,2025-08-13,ORD,CVG,0.004,0.338,0.064,0.074,0.17,Easy
4542,2025-08-02,ORD,LIT,0.007,0.349,0.043,0.066,0.17,Easy
1477,2025-08-14,ORD,PHX,0.011,0.330,0.043,0.063,0.17,Easy
2666,2025-08-15,ORD,DEN,0.003,0.308,0.074,0.091,0.17,Easy
2389,2025-08-13,ORD,RSW,0.012,0.339,0.011,0.077,0.17,Easy
2628,2025-08-14,ORD,BNA,0.014,0.348,0.021,0.071,0.17,Easy
4559,2025-08-05,ORD,SDF,0.007,0.425,0.021,0.031,0.17,Easy
4549,2025-08-08,ORD,MLI,0.007,0.414,0.000,0.054,0.17,Easy
1980,2025-08-13,ORD,LGA,0.002,0.394,0.000,0.066,0.17,Easy
4474,2025-08-01,ORD,AVL,0.001,0.447,0.000,0.029,0.17,Easy
4461,2025-08-15,ORD,ABE,0.013,0.392,0.000,0.031,0.17,Easy
2232,2025-08-15,ORD,MSP,0.002,0.381,0.043,0.094,0.17,Easy
2090,2025-08-06,ORD,MIA,0.012,0.299,0.074,0.060,0.17,Easy
1693,2025-08-15,ORD,DCA,0.013,0.367,0.021,0.049,0.17,Easy
5138,2025-08-01,ORD,MGW,0.003,0.403,0.011,0.017,0.17,Easy
5122,2025-08-08,ORD,EAU,0.009,0.436,0.000,0.054,0.17,Easy
2640,2025-08-07,ORD,DCA,0.002,0.413,0.000,0.026,0.17,Easy
3520,2025-08-15,ORD,CVG,0.012,0.405,0.000,0.060,0.17,Easy
2440,2025-08-13,ORD,LAS,0.015,0.351,0.021,0.046,0.17,Easy
1209,2025-08-12,ORD,EWR,0.005,0.190,0.245,0.046,0.17,Easy
5274,2025-08-06,ORD,SBN,0.002,0.403,0.021,0.069,0.17,Easy
5229,2025-08-12,ORD,ILM,0.012,0.398,0.043,0.034,0.17,Easy
5229,2025-08-04,ORD,ILM,0.012,0.412,0.000,0.034,0.17,Easy
5643,2025-08-08,ORD,CAK,0.003,0.425,0.021,0.026,0.17,Easy
2455,2025-08-10,ORD,SAV,0.013,0.244,0.149,0.034,0.17,Easy
4597,2025-08-08,ORD,ROA,0.001,0.371,0.011,0.091,0.17,Easy
2200,2025-08-12,ORD,SEA,0.013,0.236,0.074,0.194,0.17,Easy
4611,2025-08-05,ORD,MDT,0.001,0.447,0.000,0.003,0.17,Easy
2378,2025-08-13,ORD,LAX,0.012,0.316,0.021,0.189,0.17,Easy
5275,2025-08-09,ORD,DLH,0.003,0.304,0.085,0.091,0.17,Easy
611,2025-08-15,ORD,SFO,0.002,0.442,0.000,0.017,0.17,Easy
1657,2025-08-12,ORD,LGA,0.002,0.437,0.000,0.043,0.17,Easy
4380,2025-08-04,ORD,SYR,0.001,0.425,0.000,0.034,0.17,Easy
4507,2025-08-15,ORD,CHA,0.006,0.381,0.000,0.071,0.17,Easy
5726,2025-08-15,ORD,TYS,0.006,0.447,0.000,0.049,0.17,Easy
2195,2025-08-06,ORD,BDL,0.013,0.407,0.021,0.049,0.17,Easy
4597,2025-08-04,ORD,ROA,0.010,0.392,0.021,0.043,0.17,Easy
5140,2025-08-09,ORD,CMX,0.006,0.327,0.106,0.060,0.17,Easy
4186,2025-08-07,ORD,MLI,0.005,0.360,0.043,0.071,0.17,Easy
4748,2025-08-13,ORD,ATW,0.001,0.414,0.053,0.037,0.17,Easy
5532,2025-08-15,ORD,MCI,0.001,0.380,0.021,0.069,0.17,Easy
2414,2025-08-13,ORD,BNA,0.005,0.342,0.064,0.060,0.17,Easy
3610,2025-08-12,ORD,YQB,0.011,0.369,0.021,0.031,0.17,Easy
4186,2025-08-06,ORD,MLI,0.005,0.294,0.064,0.103,0.17,Easy
5219,2025-08-07,ORD,GRB,0.004,0.360,0.043,0.094,0.17,Easy
5577,2025-08-14,ORD,JAX,0.001,0.419,0.064,0.006,0.17,Easy
1252,2025-08-02,ORD,DCA,0.001,0.408,0.021,0.074,0.17,Easy
1381,2025-08-07,ORD,DCA,0.010,0.363,0.043,0.051,0.17,Easy
5103,2025-08-14,ORD,JLN,0.004,0.425,0.000,0.069,0.17,Easy
4186,2025-08-01,ORD,MLI,0.005,0.403,0.000,0.091,0.17,Easy
1358,2025-08-02,ORD,RDU,0.001,0.365,0.085,0.057,0.17,Easy
1815,2025-08-12,ORD,MSY,0.011,0.389,0.011,0.103,0.17,Easy
5532,2025-08-11,ORD,MCI,0.001,0.458,0.000,0.011,0.17,Easy
5643,2025-08-11,ORD,CAK,0.010,0.403,0.000,0.089,0.17,Easy
2364,2025-08-14,ORD,CMH,0.014,0.302,0.085,0.046,0.17,Easy
3696,2025-08-14,ORD,CVG,0.011,0.362,0.085,0.034,0.17,Easy
4574,2025-08-12,ORD,YOW,0.006,0.403,0.021,0.089,0.17,Easy
5251,2025-08-11,ORD,ASE,0.008,0.434,0.000,0.031,0.17,Easy
5946,2025-08-11,ORD,RAP,0.007,0.380,0.000,0.131,0.17,Easy
5437,2025-08-15,ORD,DLH,0.009,0.392,0.000,0.063,0.17,Easy
970,2025-08-06,ORD,FCO,0.001,0.355,0.096,0.037,0.17,Easy
5646,2025-08-10,ORD,ATW,0.004,0.414,0.000,0.069,0.17,Easy
286,2025-08-06,ORD,CLE,0.002,0.345,0.085,0.097,0.17,Easy
4611,2025-08-04,ORD,MDT,0.001,0.425,0.000,0.034,0.17,Easy
5125,2025-08-05,ORD,CMX,0.011,0.414,0.000,0.063,0.17,Easy
5099,2025-08-03,ORD,CIU,0.010,0.371,0.074,0.040,0.17,Easy
1495,2025-08-09,ORD,TVC,0.019,0.308,0.021,0.051,0.16,Easy
5124,2025-08-02,ORD,EAU,0.008,0.381,0.000,0.020,0.16,Easy
2628,2025-08-15,ORD,BNA,0.011,0.233,0.053,0.123,0.16,Easy
5038,2025-08-06,ORD,PLN,0.000,0.403,0.000,0.043,0.16,Easy
5026,2025-08-02,ORD,JST,0.006,0.327,0.000,0.037,0.16,Easy
752,2025-08-08,ORD,DCA,0.011,0.323,0.000,0.040,0.16,Easy
5810,2025-08-13,ORD,PIA,0.005,0.283,0.043,0.083,0.16,Easy
5593,2025-08-13,ORD,MEM,0.000,0.369,0.011,0.060,0.16,Easy
602,2025-08-12,ORD,PHX,0.013,0.217,0.074,0.129,0.16,Easy
5763,2025-08-14,ORD,TUL,0.012,0.319,0.043,0.046,0.16,Easy
276,2025-08-08,ORD,IAD,0.014,0.300,0.000,0.134,0.16,Easy
2418,2025-08-12,ORD,PHL,0.003,0.320,0.011,0.094,0.16,Easy
4452,2025-08-14,ORD,RIC,0.000,0.381,0.000,0.006,0.16,Easy
5234,2025-08-06,ORD,MKE,0.010,0.349,0.000,0.037,0.16,Easy
2628,2025-08-08,ORD,BNA,0.010,0.214,0.064,0.097,0.16,Easy
5020,2025-08-14,ORD,FOD,0.003,0.316,0.021,0.049,0.16,Easy
1224,2025-08-08,ORD,LAX,0.002,0.403,0.000,0.031,0.16,Easy
5103,2025-08-06,ORD,JLN,0.004,0.349,0.000,0.060,0.16,Easy
5140,2025-08-02,ORD,CMX,0.003,0.381,0.000,0.037,0.16,Easy
1077,2025-08-14,ORD,DCA,0.002,0.181,0.021,0.277,0.16,Easy
4507,2025-08-11,ORD,CHA,0.006,0.371,0.000,0.034,0.16,Easy
1778,2025-08-14,ORD,OMA,0.012,0.286,0.064,0.040,0.16,Easy
1129,2025-08-06,ORD,BOS,0.009,0.296,0.021,0.074,0.16,Easy
2387,2025-08-14,ORD,MCO,0.002,0.305,0.043,0.051,0.16,Easy
2343,2025-08-15,ORD,IND,0.009,0.290,0.000,0.149,0.16,Easy
1657,2025-08-06,ORD,LGA,0.002,0.410,0.011,0.009,0.16,Easy
1851,2025-08-12,ORD,ALB,0.005,0.240,0.064,0.114,0.16,Easy
1832,2025-08-05,ORD,CMH,0.001,0.358,0.011,0.049,0.16,Easy
5643,2025-08-05,ORD,CAK,0.010,0.305,0.000,0.057,0.16,Easy
556,2025-08-05,ORD,CLT,0.002,0.281,0.064,0.060,0.16,Easy
4809,2025-08-13,ORD,ICT,0.008,0.333,0.021,0.077,0.16,Easy
5593,2025-08-14,ORD,MEM,0.001,0.355,0.021,0.037,0.16,Easy
4406,2025-08-12,ORD,TVC,0.001,0.305,0.043,0.043,0.16,Easy
1301,2025-08-13,ORD,ICT,0.011,0.240,0.043,0.140,0.16,Easy
3493,2025-08-09,ORD,DTW,0.001,0.390,0.000,0.037,0.16,Easy
1693,2025-08-13,ORD,DCA,0.019,0.298,0.021,0.040,0.16,Easy
466,2025-08-12,ORD,DCA,0.001,0.378,0.021,0.003,0.16,Easy
5568,2025-08-12,ORD,MLI,0.001,0.240,0.085,0.069,0.16,Easy
5852,2025-08-06,ORD,HSV,0.007,0.325,0.053,0.037,0.16,Easy
5643,2025-08-06,ORD,CAK,0.010,0.240,0.085,0.040,0.16,Easy
5323,2025-08-09,ORD,CID,0.004,0.290,0.064,0.086,0.16,Easy
5977,2025-08-15,ORD,ICT,0.001,0.390,0.000,0.054,0.16,Easy
5260,2025-08-01,ORD,FSD,0.007,0.305,0.043,0.046,0.16,Easy
2640,2025-08-01,ORD,DCA,0.006,0.365,0.021,0.046,0.16,Easy
752,2025-08-14,ORD,DCA,0.011,0.327,0.000,0.043,0.16,Easy
4559,2025-08-06,ORD,SDF,0.007,0.371,0.011,0.034,0.16,Easy
5444,2025-08-13,ORD,LIT,0.006,0.371,0.000,0.034,0.16,Easy
1693,2025-08-01,ORD,DCA,0.007,0.383,0.000,0.040,0.16,Easy
4507,2025-08-09,ORD,CHA,0.006,0.316,0.032,0.089,0.16,Easy
5603,2025-08-12,ORD,FNT,0.002,0.272,0.043,0.086,0.16,Easy
4380,2025-08-06,ORD,SYR,0.013,0.360,0.000,0.043,0.16,Easy
1492,2025-08-06,ORD,CMH,0.012,0.282,0.000,0.149,0.16,Easy
2067,2025-08-08,ORD,BOS,0.002,0.365,0.021,0.014,0.16,Easy
276,2025-08-05,ORD,IAD,0.014,0.243,0.043,0.149,0.16,Easy
2369,2025-08-14,ORD,AUS,0.014,0.354,0.021,0.031,0.16,Easy
1693,2025-08-12,ORD,DCA,0.007,0.370,0.000,0.023,0.16,Easy
5505,2025-08-14,ORD,SBN,0.006,0.392,0.000,0.034,0.16,Easy
5140,2025-08-10,ORD,CMX,0.008,0.349,0.000,0.049,0.16,Easy
4552,2025-08-06,ORD,DAY,0.007,0.360,0.000,0.051,0.16,Easy
5260,2025-08-06,ORD,FSD,0.005,0.360,0.000,0.063,0.16,Easy
1413,2025-08-13,ORD,LGA,0.013,0.348,0.000,0.046,0.16,Easy
5448,2025-08-07,ORD,FWA,0.004,0.338,0.043,0.046,0.16,Easy
556,2025-08-06,ORD,CLT,0.007,0.327,0.000,0.097,0.16,Easy
4456,2025-08-10,ORD,CMH,0.000,0.338,0.000,0.089,0.16,Easy
5138,2025-08-11,ORD,MGW,0.009,0.305,0.043,0.046,0.16,Easy
3690,2025-08-05,ORD,IND,0.003,0.333,0.032,0.049,0.16,Easy
1156,2025-08-09,ORD,MSY,0.009,0.278,0.032,0.123,0.16,Easy
1779,2025-08-11,ORD,BOS,0.013,0.177,0.138,0.026,0.16,Easy
1576,2025-08-05,ORD,LGA,0.010,0.328,0.032,0.014,0.16,Easy
5138,2025-08-04,ORD,MGW,0.007,0.316,0.043,0.009,0.16,Easy
1291,2025-08-08,ORD,IAH,0.012,0.234,0.074,0.080,0.16,Easy
1306,2025-08-13,ORD,TPA,0.011,0.314,0.021,0.054,0.16,Easy
1252,2025-08-10,ORD,DCA,0.000,0.378,0.000,0.029,0.16,Easy
1358,2025-08-08,ORD,RDU,0.000,0.287,0.096,0.066,0.16,Easy
2628,2025-08-11,ORD,BNA,0.006,0.272,0.043,0.114,0.16,Easy
2430,2025-08-13,ORD,BNA,0.010,0.253,0.106,0.054,0.16,Easy
1413,2025-08-06,ORD,LGA,0.010,0.381,0.021,0.006,0.16,Easy
2628,2025-08-06,ORD,BNA,0.011,0.244,0.074,0.103,0.16,Easy
1842,2025-08-12,ORD,SAN,0.009,0.272,0.000,0.120,0.16,Easy
1857,2025-08-12,ORD,MIA,0.016,0.302,0.011,0.051,0.16,Easy
5668,2025-08-10,ORD,MKE,0.012,0.381,0.000,0.011,0.16,Easy
1273,2025-08-15,ORD,SFO,0.003,0.335,0.043,0.029,0.16,Easy
1756,2025-08-05,ORD,YYZ,0.006,0.299,0.032,0.054,0.16,Easy
2302,2025-08-06,ORD,BWI,0.001,0.342,0.000,0.074,0.16,Easy
1077,2025-08-03,ORD,DCA,0.013,0.294,0.000,0.091,0.16,Easy
4501,2025-08-10,ORD,AVP,0.003,0.316,0.053,0.037,0.16,Easy
5852,2025-08-14,ORD,HSV,0.008,0.290,0.043,0.020,0.16,Easy
2038,2025-08-12,ORD,BUF,0.001,0.309,0.043,0.069,0.16,Easy
5038,2025-08-07,ORD,PLN,0.005,0.392,0.000,0.003,0.16,Easy
4482,2025-08-15,ORD,TUL,0.010,0.349,0.000,0.063,0.16,Easy
2665,2025-08-15,ORD,IAH,0.013,0.226,0.043,0.117,0.16,Easy
729,2025-08-13,ORD,DFW,0.014,0.294,0.032,0.029,0.16,Easy
5138,2025-08-07,ORD,MGW,0.009,0.349,0.032,0.034,0.16,Easy
2455,2025-08-11,ORD,SAV,0.013,0.336,0.021,0.049,0.16,Easy
4568,2025-08-02,ORD,SCE,0.011,0.371,0.000,0.031,0.16,Easy
1097,2025-08-14,ORD,DCA,0.010,0.325,0.032,0.060,0.16,Easy
5124,2025-08-03,ORD,EAU,0.008,0.360,0.000,0.026,0.16,Easy
4468,2025-08-06,ORD,LEX,0.008,0.316,0.064,0.049,0.16,Easy
1100,2025-08-10,ORD,PDX,0.002,0.357,0.032,0.014,0.16,Easy
5094,2025-08-12,ORD,RHI,0.005,0.316,0.021,0.034,0.16,Easy
556,2025-08-01,ORD,CLT,0.002,0.342,0.000,0.057,0.16,Easy
1641,2025-08-02,ORD,IND,0.005,0.220,0.085,0.123,0.16,Easy
1693,2025-08-06,ORD,DCA,0.015,0.269,0.053,0.043,0.16,Easy
3464,2025-08-12,ORD,PIT,0.002,0.369,0.021,0.049,0.16,Easy
1756,2025-08-12,ORD,YYZ,0.015,0.293,0.011,0.086,0.16,Easy
2361,2025-08-15,ORD,LAX,0.014,0.277,0.085,0.014,0.16,Easy
5020,2025-08-01,ORD,FOD,0.012,0.338,0.000,0.037,0.16,Easy
1980,2025-08-12,ORD,LGA,0.001,0.368,0.021,0.011,0.16,Easy
5138,2025-08-05,ORD,MGW,0.007,0.327,0.043,0.037,0.16,Easy
5262,2025-08-14,ORD,LNK,0.012,0.360,0.000,0.051,0.16,Easy
3421,2025-08-12,ORD,ROC,0.011,0.297,0.000,0.083,0.16,Easy
1358,2025-08-07,ORD,RDU,0.001,0.348,0.021,0.011,0.16,Easy
1077,2025-08-10,ORD,DCA,0.001,0.338,0.000,0.066,0.16,Easy
5362,2025-08-09,ORD,MKE,0.003,0.305,0.000,0.134,0.16,Easy
1495,2025-08-03,ORD,TVC,0.015,0.263,0.053,0.089,0.16,Easy
2138,2025-08-06,ORD,LGA,0.000,0.338,0.043,0.054,0.16,Easy
4502,2025-08-09,ORD,LEX,0.008,0.294,0.021,0.063,0.16,Easy
2455,2025-08-15,ORD,SAV,0.002,0.320,0.021,0.091,0.16,Easy
556,2025-08-10,ORD,CLT,0.003,0.281,0.074,0.054,0.16,Easy
5977,2025-08-01,ORD,ICT,0.012,0.362,0.000,0.060,0.16,Easy
3690,2025-08-12,ORD,IND,0.002,0.369,0.000,0.049,0.16,Easy
1100,2025-08-14,ORD,PDX,0.001,0.409,0.000,0.026,0.16,Easy
466,2025-08-05,ORD,DCA,0.007,0.352,0.000,0.000,0.16,Easy
5219,2025-08-06,ORD,GRB,0.005,0.294,0.032,0.100,0.16,Easy
4571,2025-08-12,ORD,XNA,0.001,0.381,0.000,0.057,0.16,Easy
2640,2025-08-08,ORD,DCA,0.006,0.335,0.000,0.049,0.16,Easy
3536,2025-08-12,ORD,YUL,0.015,0.311,0.000,0.054,0.16,Easy
4542,2025-08-13,ORD,LIT,0.007,0.327,0.000,0.094,0.16,Easy
5362,2025-08-13,ORD,MKE,0.005,0.349,0.000,0.091,0.16,Easy
5103,2025-08-03,ORD,JLN,0.004,0.360,0.011,0.037,0.16,Easy
752,2025-08-13,ORD,DCA,0.011,0.339,0.021,0.057,0.16,Easy
1413,2025-08-12,ORD,LGA,0.013,0.243,0.074,0.029,0.16,Easy
2232,2025-08-06,ORD,MSP,0.001,0.355,0.021,0.046,0.16,Easy
1381,2025-08-15,ORD,DCA,0.001,0.309,0.043,0.080,0.16,Easy
466,2025-08-08,ORD,DCA,0.005,0.374,0.000,0.009,0.16,Easy
1252,2025-08-06,ORD,DCA,0.001,0.261,0.128,0.026,0.16,Easy
1381,2025-08-05,ORD,DCA,0.010,0.280,0.043,0.026,0.16,Easy
