flight_number,scheduled_departure_date_local,is_delayed,delay_minutes,day_of_week,departure_hour,scheduled_departure_station_code,scheduled_arrival_station_code,scheduled_ground_time_minutes,minimum_turn_minutes,is_tight_turnaround,total_pax,total_seats,load_factor,lap_child_count,transfer_bag_count,checked_bag_count,special_service_request_count
1634,2025-08-04,1,3,2,14,ORD,IAD,77,56,0,1,179,0.0056,0,54,0,2
1297,2025-08-08,1,2,6,8,ORD,DFW,70,43,0,1,126,0.0079,0,22,0,10
2006,2025-08-06,1,6,4,9,ORD,GUA,70,65,0,1,166,0.0060,0,47,0,31
310,2025-08-06,1,22,4,15,ORD,MCI,59,43,0,4,126,0.0317,0,52,0,4
310,2025-08-06,1,22,4,15,ORD,MCI,59,43,0,4,126,0.0317,0,52,0,4
5568,2025-08-08,0,-2,6,9,ORD,MLI,977,29,0,1,50,0.0200,0,35,0,7
2290,2025-08-10,1,55,1,12,ORD,DFW,185,56,0,1,179,0.0056,0,14,0,15
3536,2025-08-01,1,69,6,7,ORD,YUL,-22,42,1,2,76,0.0263,0,22,0,7
1941,2025-08-06,1,22,4,14,ORD,CVG,83,43,0,1,126,0.0079,0,51,0,11
356,2025-08-13,0,-4,4,14,ORD,ATL,89,51,0,1,126,0.0079,0,26,0,3
987,2025-08-02,1,5,7,18,ORD,CDG,185,155,0,2,318,0.0063,0,77,0,10
721,2025-08-01,0,-6,6,9,ORD,BOS,80,56,0,1,179,0.0056,0,24,0,11
1491,2025-08-08,1,2,6,10,ORD,DFW,55,43,0,1,126,0.0079,0,28,0,7
1659,2025-08-01,1,7,6,10,ORD,CUN,64,70,1,1,179,0.0056,0,7,0,4
1811,2025-08-02,1,5,7,12,ORD,MSP,81,60,0,1,166,0.0060,0,140,0,32
708,2025-08-14,1,20,5,8,ORD,MCI,54,43,0,1,126,0.0079,0,28,0,0
2039,2025-08-01,1,18,6,17,ORD,MCO,74,62,0,4,200,0.0200,0,42,0,0
3605,2025-08-02,0,-4,7,10,ORD,HHH,160,39,0,2,76,0.0263,0,8,0,2
1491,2025-08-09,1,2,7,10,ORD,DFW,72,43,0,1,126,0.0079,0,44,0,13
1832,2025-08-12,0,-7,3,7,ORD,CMH,658,43,0,1,126,0.0079,0,32,0,0
2106,2025-08-13,1,8,4,21,ORD,SFO,75,62,0,1,200,0.0050,0,28,0,4
4406,2025-08-11,0,-7,2,9,ORD,TVC,787,29,0,1,50,0.0200,0,12,0,0
1010,2025-08-15,0,-1,6,8,ORD,DCA,642,46,0,1,150,0.0067,0,15,0,0
4507,2025-08-09,1,1,7,20,ORD,CHA,79,29,0,1,50,0.0200,0,31,0,3
1655,2025-08-06,1,121,4,18,ORD,DCA,55,46,0,1,150,0.0067,0,29,0,5
1491,2025-08-03,0,0,1,10,ORD,DFW,159,46,0,1,150,0.0067,0,21,0,19
2071,2025-08-04,1,4,2,7,ORD,SAN,71,62,0,1,179,0.0056,0,1,0,4
5472,2025-08-09,1,59,7,7,ORD,MDT,-31,29,1,1,50,0.0200,0,27,0,6
909,2025-08-13,1,34,4,18,ORD,AMS,280,95,0,1,243,0.0041,0,123,0,24
5810,2025-08-11,1,66,2,20,ORD,PIA,90,29,0,1,50,0.0200,0,35,0,0
5841,2025-08-13,1,6,4,12,ORD,MEM,30,34,1,1,70,0.0143,0,11,0,13
1848,2025-08-02,0,0,7,10,ORD,ATL,55,56,1,1,179,0.0056,0,30,0,9
2040,2025-08-01,0,0,6,20,ORD,DEN,77,56,0,1,179,0.0056,0,76,0,10
1306,2025-08-06,0,-5,4,7,ORD,TPA,92,62,0,1,179,0.0056,0,24,0,4
5568,2025-08-08,0,-2,6,9,ORD,MLI,977,29,0,1,50,0.0200,0,35,0,7
5320,2025-08-04,1,92,2,19,ORD,MKE,54,29,0,1,50,0.0200,0,17,0,0
5557,2025-08-06,0,-6,4,9,ORD,OKC,70,34,0,1,76,0.0132,0,13,0,2
378,2025-08-08,1,1,6,13,ORD,LAX,73,62,0,1,200,0.0050,0,45,0,21
1124,2025-08-10,1,47,1,16,ORD,IAH,75,56,0,1,179,0.0056,0,50,0,12
1495,2025-08-07,1,2,5,19,ORD,TVC,57,46,0,1,150,0.0067,0,39,0,7
2652,2025-08-11,1,214,2,16,ORD,RSW,85,51,0,1,166,0.0060,0,50,0,17
786,2025-08-04,0,-2,2,11,ORD,BTV,227,46,0,1,150,0.0067,0,54,0,4
1491,2025-08-08,1,2,6,10,ORD,DFW,55,43,0,4,126,0.0317,0,28,0,7
1491,2025-08-08,1,2,6,10,ORD,DFW,55,43,0,4,126,0.0317,0,28,0,7
5100,2025-08-11,1,19,2,17,ORD,DEC,42,29,0,1,50,0.0200,0,31,0,0
1328,2025-08-02,0,-2,7,9,ORD,SMF,69,56,0,4,179,0.0223,0,94,0,4
1328,2025-08-02,0,-2,7,9,ORD,SMF,69,56,0,4,179,0.0223,0,94,0,4
1803,2025-08-09,1,13,7,10,ORD,DEN,23,56,1,1,179,0.0056,0,51,0,17
416,2025-08-03,1,34,1,21,ORD,MXP,1645,150,0,2,243,0.0082,0,105,0,19
791,2025-08-04,0,-3,2,7,ORD,DEN,491,62,0,2,200,0.0100,0,14,0,22
275,2025-08-07,0,-9,5,8,ORD,RAP,64,46,0,1,150,0.0067,0,37,0,6
1377,2025-08-03,0,-3,1,11,ORD,MYR,100,43,0,2,126,0.0159,0,33,0,2
617,2025-08-05,0,-10,3,18,ORD,CLT,85,51,0,3,166,0.0181,0,52,0,6
4585,2025-08-15,0,-10,6,10,ORD,DAY,60,29,0,2,50,0.0400,0,28,0,13
1967,2025-08-08,1,1,6,18,ORD,LAX,82,56,0,1,179,0.0056,0,32,0,10
1006,2025-08-14,1,6,5,18,ORD,LGA,64,51,0,1,166,0.0060,0,28,0,0
288,2025-08-11,0,-3,2,18,ORD,SNN,255,122,0,1,176,0.0057,0,61,0,4
2290,2025-08-10,1,55,1,12,ORD,DFW,185,56,0,1,179,0.0056,0,14,0,15
1306,2025-08-14,1,4,5,7,ORD,TPA,90,62,0,1,179,0.0056,0,26,0,0
791,2025-08-15,1,60,6,7,ORD,DEN,-28,62,1,2,200,0.0100,0,15,0,0
1899,2025-08-01,1,74,6,20,ORD,YYC,70,52,0,1,126,0.0079,0,36,0,18
276,2025-08-02,1,13,7,21,ORD,IAD,72,62,0,1,200,0.0050,0,99,0,6
5930,2025-08-03,1,4,1,13,ORD,FAR,16,29,1,1,50,0.0200,0,32,0,0
3641,2025-08-01,0,-1,6,10,ORD,GRR,750,39,0,1,76,0.0132,0,22,0,6
4491,2025-08-10,1,71,1,18,ORD,CAE,80,29,0,1,50,0.0200,0,16,0,0
1525,2025-08-09,0,-4,7,13,ORD,AUS,71,51,0,1,126,0.0079,0,57,0,6
4780,2025-08-02,0,-4,7,11,ORD,CAK,80,29,0,1,50,0.0200,0,18,0,1
2657,2025-08-12,1,31,3,12,ORD,IAH,94,56,0,1,179,0.0056,0,49,0,23
721,2025-08-04,0,-6,2,9,ORD,BOS,80,56,0,1,179,0.0056,0,7,0,2
2302,2025-08-07,0,-9,5,7,ORD,BWI,704,46,0,1,150,0.0067,0,23,0,6
2071,2025-08-04,1,4,2,7,ORD,SAN,71,62,0,1,179,0.0056,0,1,0,4
1538,2025-08-04,0,-9,2,11,ORD,SAV,103,56,0,1,179,0.0056,0,24,0,7
2179,2025-08-06,1,222,4,18,ORD,SFO,75,66,0,1,234,0.0043,0,43,0,0
2040,2025-08-08,1,23,6,20,ORD,DEN,135,119,0,1,179,0.0056,0,55,0,0
1525,2025-08-10,0,0,1,13,ORD,AUS,70,43,0,1,126,0.0079,0,41,0,0
1316,2025-08-03,1,42,1,11,ORD,SRQ,85,43,0,1,126,0.0079,0,35,0,5
5819,2025-08-03,0,-7,1,9,ORD,DLH,55,29,0,1,50,0.0200,0,9,0,6
5847,2025-08-07,1,60,5,16,ORD,DSM,-25,34,1,1,76,0.0132,0,39,0,8
1660,2025-08-07,0,-3,5,16,ORD,SFO,115,62,0,1,200,0.0050,0,61,0,8
5292,2025-08-01,1,64,6,8,ORD,MTY,40,42,1,1,76,0.0132,0,6,0,8
4185,2025-08-04,0,-5,2,20,ORD,STL,90,29,0,1,50,0.0200,0,27,0,5
5272,2025-08-08,0,-5,6,10,ORD,MSN,165,29,0,1,50,0.0200,0,12,0,4
587,2025-08-12,1,51,3,14,ORD,YUL,61,65,1,2,166,0.0120,0,34,0,16
5352,2025-08-04,1,5,2,18,ORD,CAK,59,29,0,1,50,0.0200,0,11,0,0
2211,2025-08-07,1,12,5,19,ORD,SEA,79,51,0,1,166,0.0060,0,70,0,9
468,2025-08-03,0,-2,1,6,ORD,IAH,383,56,0,3,179,0.0168,0,23,0,42
468,2025-08-03,0,-2,1,6,ORD,IAH,383,56,0,3,179,0.0168,0,23,0,42
468,2025-08-09,0,0,7,6,ORD,IAH,575,56,0,1,179,0.0056,0,14,0,18
1655,2025-08-15,1,36,6,18,ORD,DCA,70,46,0,1,150,0.0067,0,37,0,0
708,2025-08-14,1,20,5,8,ORD,MCI,54,43,0,1,126,0.0079,0,28,0,0
5447,2025-08-03,0,-3,1,11,ORD,PVD,71,34,0,1,70,0.0143,0,17,0,7
1168,2025-08-11,1,72,2,15,ORD,SFO,72,62,0,1,200,0.0050,0,61,0,9
1996,2025-08-11,0,-3,2,8,ORD,SJU,180,68,0,1,200,0.0050,0,54,0,9
1980,2025-08-01,0,0,6,6,ORD,LGA,471,51,0,1,166,0.0060,0,16,0,10
5448,2025-08-03,0,-1,1,14,ORD,FWA,132,29,0,1,50,0.0200,0,33,0,0
1851,2025-08-07,0,-2,5,9,ORD,ALB,78,43,0,2,126,0.0159,1,36,0,5
1851,2025-08-07,0,-2,5,9,ORD,ALB,78,43,0,2,126,0.0159,0,36,0,5
2154,2025-08-15,1,24,6,18,ORD,ROC,123,119,0,1,179,0.0056,0,102,0,10
1502,2025-08-01,1,128,6,14,ORD,RDU,-43,56,1,2,179,0.0112,0,49,0,2
1224,2025-08-03,0,-8,1,6,ORD,LAX,377,56,0,2,179,0.0112,0,16,0,9
2200,2025-08-03,1,9,1,21,ORD,SEA,63,51,0,3,166,0.0181,0,29,0,8
2200,2025-08-03,1,9,1,21,ORD,SEA,63,51,0,3,166,0.0181,0,29,0,8
1660,2025-08-11,1,4,2,16,ORD,SFO,118,66,0,1,234,0.0043,0,41,0,21
2369,2025-08-08,0,-6,6,8,ORD,AUS,71,51,0,1,166,0.0060,0,38,0,6
1693,2025-08-04,1,3,2,13,ORD,DCA,58,43,0,1,126,0.0079,0,11,0,2
1594,2025-08-13,1,10,4,9,ORD,ABQ,98,43,0,3,126,0.0238,0,48,0,3
5499,2025-08-06,0,-1,4,19,ORD,SBN,68,29,0,3,50,0.0600,0,11,0,2
1620,2025-08-07,1,39,5,8,ORD,SEA,591,62,0,2,200,0.0100,0,57,0,15
580,2025-08-09,1,132,7,16,ORD,PDX,78,56,0,1,179,0.0056,0,112,0,3
1006,2025-08-11,1,20,2,18,ORD,LGA,56,51,0,1,166,0.0060,0,7,0,5
1030,2025-08-14,1,12,5,19,ORD,ABQ,80,51,0,2,126,0.0159,0,56,0,4
1612,2025-08-07,1,3,5,20,ORD,MEM,100,43,0,1,126,0.0079,0,43,0,0
845,2025-08-10,1,90,1,21,ORD,GRU,555,155,0,1,318,0.0031,0,207,0,30
5555,2025-08-14,1,208,5,18,ORD,MKE,80,29,0,1,50,0.0200,0,18,0,6
1291,2025-08-01,0,-3,6,21,ORD,IAH,91,62,0,1,200,0.0050,0,55,0,7
1920,2025-08-01,1,8,6,15,ORD,LAS,67,56,0,2,179,0.0112,0,54,0,3
2067,2025-08-08,0,-6,6,7,ORD,BOS,494,62,0,1,200,0.0050,0,5,0,2
3718,2025-08-03,0,-2,1,9,ORD,MSN,67,39,0,1,76,0.0132,0,76,0,2
1933,2025-08-15,0,-8,6,8,ORD,LAS,64,56,0,1,179,0.0056,0,34,0,10
5383,2025-08-04,1,14,2,13,ORD,TVC,40,29,0,1,50,0.0200,0,23,0,2
920,2025-08-14,0,-4,5,18,ORD,LHR,400,145,0,1,167,0.0060,0,24,0,11
219,2025-08-09,1,11,7,9,ORD,HNL,191,88,0,2,318,0.0063,0,102,0,18
219,2025-08-09,1,11,7,9,ORD,HNL,191,88,0,2,318,0.0063,0,102,0,18
2005,2025-08-03,0,0,1,19,ORD,TYS,85,46,0,1,150,0.0067,0,56,0,4
580,2025-08-03,1,146,1,16,ORD,PDX,82,56,0,1,179,0.0056,0,43,0,32
920,2025-08-14,0,-4,5,18,ORD,LHR,400,145,0,1,167,0.0060,0,24,0,11
2494,2025-08-13,1,16,4,19,ORD,MCI,118,119,1,1,179,0.0056,0,75,0,17
2099,2025-08-01,1,30,6,9,ORD,IAH,67,56,0,1,179,0.0056,0,65,0,9
5250,2025-08-10,1,181,1,17,ORD,BNA,222,34,0,1,76,0.0132,0,25,0,2
592,2025-08-05,0,-5,3,16,ORD,JAC,57,43,0,1,126,0.0079,0,39,0,25
1538,2025-08-08,0,-6,6,11,ORD,SAV,100,43,0,1,126,0.0079,0,18,0,7
1967,2025-08-13,1,44,4,18,ORD,LAX,72,62,0,2,200,0.0100,0,61,0,7
1967,2025-08-13,1,44,4,18,ORD,LAX,72,62,0,2,200,0.0100,0,61,0,7
5474,2025-08-13,1,78,4,18,ORD,MBS,105,29,0,1,50,0.0200,0,31,0,24
5469,2025-08-02,0,-1,7,10,ORD,CVG,82,39,0,2,76,0.0263,0,32,0,5
2202,2025-08-09,1,28,7,18,ORD,IAH,90,56,0,1,179,0.0056,0,69,0,10
118,2025-08-04,0,-1,2,18,ORD,EDI,90,75,0,1,176,0.0057,0,104,0,22
1975,2025-08-10,0,-4,1,7,ORD,ATL,154,52,0,1,150,0.0067,0,25,0,10
533,2025-08-06,1,279,4,20,ORD,OMA,78,46,0,1,150,0.0067,0,111,0,26
5847,2025-08-01,1,4,6,16,ORD,DSM,47,34,0,1,76,0.0132,0,59,0,4
1909,2025-08-07,0,-5,5,10,ORD,TVC,166,56,0,1,179,0.0056,0,67,0,2
1905,2025-08-04,0,-4,2,18,ORD,PIT,80,43,0,1,126,0.0079,0,36,0,2
2323,2025-08-07,0,-2,5,9,ORD,MCO,717,62,0,2,200,0.0100,0,56,0,12
2278,2025-08-08,1,111,6,16,ORD,SEA,80,62,0,1,200,0.0050,0,86,0,25
1492,2025-08-07,1,56,5,21,ORD,CMH,11,51,1,1,166,0.0060,0,46,0,10
1124,2025-08-05,1,22,3,16,ORD,IAH,24,56,1,1,179,0.0056,0,115,0,15
5984,2025-08-04,0,-3,2,9,ORD,BIL,981,34,0,2,76,0.0263,0,18,0,0
1756,2025-08-04,1,10,2,21,ORD,YYZ,57,65,1,1,166,0.0060,0,31,0,2
1421,2025-08-08,0,-7,6,7,ORD,FLL,501,62,0,2,200,0.0100,0,26,0,12
1643,2025-08-01,0,-3,6,7,ORD,SEA,600,56,0,1,179,0.0056,0,1,0,12
5643,2025-08-11,0,-4,2,21,ORD,CAK,45,29,0,2,50,0.0400,0,31,0,0
534,2025-08-14,1,141,5,17,ORD,EWR,76,62,0,1,200,0.0050,0,16,0,4
1617,2025-08-02,1,8,7,14,ORD,PHL,65,43,0,1,126,0.0079,0,44,0,10
4451,2025-08-03,1,7,1,7,ORD,DTW,768,29,0,2,50,0.0400,0,32,0,0
5564,2025-08-01,1,9,6,14,ORD,SBN,57,29,0,1,50,0.0200,0,33,0,0
1335,2025-08-05,0,-2,3,18,ORD,BUF,70,56,0,4,179,0.0223,0,80,0,8
1658,2025-08-14,0,-5,5,6,ORD,EWR,408,56,0,1,179,0.0056,0,22,0,6
1859,2025-08-02,0,-2,7,16,ORD,SNA,57,43,0,2,126,0.0159,0,51,0,3
5225,2025-08-07,0,-3,5,16,ORD,MKE,90,29,0,1,50,0.0200,0,41,0,4
534,2025-08-05,0,-3,3,17,ORD,EWR,76,62,0,1,200,0.0050,0,6,0,6
1975,2025-08-07,1,72,5,7,ORD,ATL,527,43,0,1,126,0.0079,0,17,0,12
1776,2025-08-13,1,99,4,18,ORD,PHL,15,51,1,1,166,0.0060,0,42,0,0
3716,2025-08-08,0,-4,6,18,ORD,CMH,47,34,0,1,76,0.0132,0,55,0,9
972,2025-08-03,1,30,1,17,ORD,BRU,410,155,0,1,318,0.0031,0,238,0,36
4748,2025-08-08,1,165,6,20,ORD,ATW,0,29,1,1,50,0.0200,0,21,0,4
2106,2025-08-03,1,20,1,21,ORD,SFO,75,62,0,1,200,0.0050,0,51,0,0
2481,2025-08-03,1,4,1,18,ORD,SYR,86,46,0,1,150,0.0067,0,54,0,8
2100,2025-08-08,0,0,6,13,ORD,SLC,68,51,0,1,166,0.0060,0,59,0,9
2652,2025-08-14,1,3,5,16,ORD,RSW,149,51,0,1,166,0.0060,0,60,0,5
6002,2025-08-15,0,0,6,18,ORD,AVL,65,34,0,1,70,0.0143,0,28,0,4
1983,2025-08-08,0,-2,6,16,ORD,LAX,115,56,0,1,179,0.0056,0,51,0,4
1677,2025-08-12,0,-11,3,15,ORD,BOS,67,51,0,1,166,0.0060,0,15,0,2
2649,2025-08-04,0,-4,2,14,ORD,EWR,162,64,0,1,176,0.0057,0,28,0,2
2426,2025-08-03,1,21,1,19,ORD,IAH,71,56,0,1,179,0.0056,0,43,0,9
2172,2025-08-05,0,-5,3,16,ORD,FAI,82,51,0,1,166,0.0060,0,136,0,19
907,2025-08-08,1,45,6,18,ORD,FRA,125,155,1,3,318,0.0094,0,172,0,21
972,2025-08-12,1,13,3,17,ORD,BRU,155,155,1,1,318,0.0031,0,278,0,53
5229,2025-08-11,1,18,2,11,ORD,ILM,1,34,1,1,76,0.0132,0,22,0,3
1975,2025-08-07,1,72,5,7,ORD,ATL,527,43,0,4,126,0.0317,0,17,0,12
1975,2025-08-07,1,72,5,7,ORD,ATL,527,43,0,4,126,0.0317,0,17,0,12
1996,2025-08-09,0,-2,7,8,ORD,SJU,576,62,0,2,200,0.0100,0,40,0,24
767,2025-08-07,1,30,5,21,ORD,DEN,72,62,0,1,200,0.0050,0,98,0,9
1975,2025-08-02,0,-7,7,7,ORD,ATL,558,51,0,1,166,0.0060,0,28,0,12
1135,2025-08-03,0,-3,1,7,ORD,SJO,104,65,0,1,166,0.0060,0,38,0,3
664,2025-08-03,1,31,1,16,ORD,LGA,65,51,0,1,166,0.0060,0,8,0,0
881,2025-08-13,0,-1,4,12,ORD,HND,365,155,0,1,318,0.0031,0,186,0,13
1006,2025-08-03,1,13,1,18,ORD,LGA,64,51,0,1,166,0.0060,0,13,0,0
1044,2025-08-07,0,-1,5,9,ORD,LAX,441,56,0,1,176,0.0057,0,41,0,11
4792,2025-08-09,1,5,7,17,ORD,ROA,60,34,0,1,76,0.0132,0,35,0,12
1124,2025-08-02,1,3,7,16,ORD,IAH,78,56,0,1,179,0.0056,0,150,0,2
2207,2025-08-01,1,29,6,15,ORD,OMA,15,56,1,1,179,0.0056,0,95,0,1
2417,2025-08-05,0,-1,3,16,ORD,SAN,81,56,0,2,179,0.0112,0,84,0,7
2497,2025-08-13,1,81,4,19,ORD,DTW,259,43,0,1,126,0.0079,0,33,0,4
2100,2025-08-08,0,0,6,13,ORD,SLC,68,51,0,2,166,0.0120,0,59,0,9
1477,2025-08-13,0,-2,4,7,ORD,PHX,908,119,0,2,179,0.0112,0,24,0,4
1643,2025-08-02,0,-5,7,7,ORD,SEA,481,51,0,1,166,0.0060,0,3,0,8
2202,2025-08-04,1,60,2,18,ORD,IAH,-5,56,1,1,179,0.0056,0,16,0,2
1859,2025-08-12,1,112,3,16,ORD,SNA,233,43,0,1,126,0.0079,0,32,0,10
2683,2025-08-12,0,0,3,14,ORD,SAN,93,56,0,1,179,0.0056,0,44,0,15
1580,2025-08-04,0,-5,2,19,ORD,YVR,90,65,0,1,166,0.0060,0,18,0,3
2691,2025-08-13,1,15,4,8,ORD,EWR,546,56,0,1,179,0.0056,0,29,0,12
5564,2025-08-01,1,9,6,14,ORD,SBN,57,29,0,1,50,0.0200,0,33,0,0
1485,2025-08-09,1,29,7,13,ORD,SEA,79,43,0,2,126,0.0159,0,64,0,8
1980,2025-08-14,1,4,5,6,ORD,LGA,411,51,0,1,166,0.0060,0,23,0,15
5360,2025-08-01,0,-7,6,13,ORD,MBS,40,29,0,2,50,0.0400,0,17,0,0
5392,2025-08-15,1,4,6,19,ORD,OKC,165,39,0,1,76,0.0132,0,28,0,0
1967,2025-08-10,1,1,1,18,ORD,LAX,73,56,0,1,179,0.0056,0,10,0,4
1933,2025-08-08,0,-4,6,8,ORD,LAS,73,56,0,1,179,0.0056,0,20,0,1
1168,2025-08-06,1,5,4,15,ORD,SFO,72,62,0,1,200,0.0050,0,53,0,18
2661,2025-08-01,0,0,6,10,ORD,LGA,63,51,0,4,166,0.0241,0,0,0,2
767,2025-08-02,1,6,7,21,ORD,DEN,72,62,0,1,200,0.0050,0,78,0,13
660,2025-08-03,0,0,1,9,ORD,SAN,76,62,0,3,200,0.0150,0,42,0,25
660,2025-08-03,0,0,1,9,ORD,SAN,76,62,0,3,200,0.0150,0,42,0,25
660,2025-08-03,0,0,1,9,ORD,SAN,76,62,0,3,200,0.0150,0,42,0,25
987,2025-08-02,1,5,7,18,ORD,CDG,185,155,0,1,318,0.0031,0,77,0,10
3694,2025-08-03,0,0,1,10,ORD,ROC,88,34,0,1,76,0.0132,0,20,0,0
4613,2025-08-01,0,-5,6,9,ORD,STL,68,29,0,1,50,0.0200,0,29,0,2
2323,2025-08-07,0,-2,5,9,ORD,MCO,717,62,0,1,200,0.0050,0,56,0,12
2343,2025-08-11,1,3,2,14,ORD,IND,66,56,0,1,179,0.0056,0,52,0,2
2147,2025-08-15,1,84,6,18,ORD,ALB,80,43,0,1,126,0.0079,0,73,0,4
907,2025-08-08,1,45,6,18,ORD,FRA,125,155,1,1,318,0.0031,0,172,0,21
2100,2025-08-08,0,0,6,13,ORD,SLC,68,51,0,1,166,0.0060,0,59,0,9
5219,2025-08-14,1,2,5,20,ORD,GRB,104,29,0,1,50,0.0200,0,20,0,7
5930,2025-08-02,0,0,7,13,ORD,FAR,34,34,1,1,70,0.0143,0,36,0,9
5320,2025-08-14,1,49,5,19,ORD,MKE,73,29,0,1,50,0.0200,0,24,0,0
4585,2025-08-08,0,-5,6,10,ORD,DAY,62,29,0,1,50,0.0200,0,18,0,4
1599,2025-08-11,0,-1,2,8,ORD,DEN,186,93,0,1,364,0.0027,0,52,0,19
1658,2025-08-14,0,-5,5,6,ORD,EWR,408,56,0,1,179,0.0056,0,22,0,6
1655,2025-08-03,1,3,1,18,ORD,DCA,1385,46,0,1,150,0.0067,0,8,0,4
1113,2025-08-14,1,46,5,11,ORD,ALB,10,51,1,1,166,0.0060,0,44,0,25
845,2025-08-01,1,16,6,21,ORD,GRU,360,155,0,1,318,0.0031,0,201,0,10
907,2025-08-14,1,145,5,18,ORD,FRA,726,100,0,1,318,0.0031,0,165,0,28
5280,2025-08-11,1,22,2,21,ORD,DSM,64,34,0,1,76,0.0132,0,38,0,0
2629,2025-08-07,0,-1,5,10,ORD,CLE,77,56,0,1,179,0.0056,0,53,0,12
1975,2025-08-10,0,-4,1,7,ORD,ATL,154,52,0,1,150,0.0067,0,25,0,10
3520,2025-08-15,0,-6,6,21,ORD,CVG,45,34,0,1,76,0.0132,0,21,0,0
2179,2025-08-12,1,41,3,18,ORD,SFO,78,66,0,1,234,0.0043,0,50,0,7
2417,2025-08-05,0,-1,3,16,ORD,SAN,81,56,0,1,179,0.0056,0,84,0,7
3551,2025-08-12,1,231,3,19,ORD,SDF,332,34,0,2,76,0.0263,0,23,0,0
5948,2025-08-04,1,47,2,15,ORD,BNA,55,34,0,1,76,0.0132,0,19,0,0
5593,2025-08-08,1,44,6,8,ORD,MEM,-24,34,1,1,76,0.0132,0,19,0,6
1779,2025-08-01,1,35,6,21,ORD,BOS,112,119,1,1,179,0.0056,0,29,0,4
5536,2025-08-01,0,-1,6,13,ORD,SAT,1134,34,0,1,76,0.0132,0,28,0,4
3,2025-08-15,1,4,6,15,ORD,ZRH,1355,145,0,2,167,0.0120,0,97,0,4
3,2025-08-15,1,4,6,15,ORD,ZRH,1355,145,0,2,167,0.0120,1,97,0,4
2202,2025-08-07,0,-3,5,18,ORD,IAH,75,56,0,1,179,0.0056,0,28,0,3
1823,2025-08-03,0,-2,1,7,ORD,IAH,577,62,0,1,200,0.0050,0,27,0,21
276,2025-08-07,1,78,5,21,ORD,IAD,13,62,1,1,200,0.0050,0,52,0,11
2616,2025-08-07,1,6,5,12,ORD,PDX,63,51,0,2,166,0.0120,0,57,0,11
1634,2025-08-04,1,3,2,14,ORD,IAD,77,56,0,1,179,0.0056,0,54,0,2
1634,2025-08-11,1,1,2,14,ORD,IAD,77,56,0,1,179,0.0056,0,61,0,2
1983,2025-08-11,1,97,2,16,ORD,LAX,57,56,0,1,179,0.0056,0,16,0,6
1387,2025-08-11,1,2,2,8,ORD,SFO,759,87,0,1,350,0.0029,0,60,0,10
5905,2025-08-06,0,-1,4,8,ORD,MTJ,960,34,0,2,76,0.0263,0,6,0,2
938,2025-08-10,1,123,1,21,ORD,LHR,245,145,0,1,167,0.0060,0,55,0,13
2394,2025-08-13,1,60,4,18,ORD,DEN,114,66,0,1,234,0.0043,0,41,0,12
1899,2025-08-04,0,-3,2,20,ORD,YYC,108,52,0,1,126,0.0079,0,47,0,5
1983,2025-08-11,1,97,2,16,ORD,LAX,57,56,0,1,179,0.0056,0,16,0,6
5360,2025-08-10,1,105,1,13,ORD,MBS,55,29,0,3,50,0.0600,0,12,0,10
5593,2025-08-14,0,-6,5,8,ORD,MEM,753,34,0,2,76,0.0263,0,13,0,2
2251,2025-08-01,0,-4,6,10,ORD,PIT,63,43,0,1,126,0.0079,0,30,0,12
5360,2025-08-02,1,23,7,13,ORD,MBS,40,29,0,2,50,0.0400,0,19,0,30
2202,2025-08-12,1,73,3,18,ORD,IAH,9,56,1,1,179,0.0056,0,34,0,4
356,2025-08-02,1,2,7,14,ORD,ATL,1109,43,0,1,126,0.0079,0,33,0,7
3,2025-08-08,1,2,6,15,ORD,ZRH,270,145,0,1,167,0.0060,0,71,0,10
3451,2025-08-03,1,33,1,13,ORD,PWM,76,34,0,1,70,0.0143,0,16,0,0
556,2025-08-04,0,-3,2,7,ORD,CLT,468,56,0,1,179,0.0056,0,14,0,6
1920,2025-08-04,1,28,2,15,ORD,LAS,67,56,0,3,179,0.0168,0,34,0,3
2182,2025-08-01,1,22,6,11,ORD,PHL,18,46,1,1,150,0.0067,0,23,0,5
359,2025-08-15,0,-7,6,9,ORD,MEX,95,60,0,1,150,0.0067,0,16,0,12
2202,2025-08-15,1,5,6,18,ORD,IAH,75,56,0,1,179,0.0056,0,30,0,9
2652,2025-08-03,1,5,1,18,ORD,RSW,64,51,0,2,166,0.0120,0,58,0,0
4542,2025-08-09,0,0,7,20,ORD,LIT,81,29,0,2,50,0.0400,0,39,0,3
2182,2025-08-05,0,-9,3,11,ORD,PHL,160,46,0,1,150,0.0067,0,27,0,4
5435,2025-08-07,0,-4,5,8,ORD,BDL,45,34,0,1,76,0.0132,0,19,0,4
4173,2025-08-04,0,-5,2,13,ORD,AVL,40,29,0,1,50,0.0200,0,9,0,9
5532,2025-08-11,0,-4,2,7,ORD,MCI,865,34,0,1,70,0.0143,0,4,0,0
1477,2025-08-11,0,-3,2,7,ORD,PHX,468,56,0,2,179,0.0112,0,3,0,7
2657,2025-08-02,0,-4,7,12,ORD,IAH,94,56,0,1,179,0.0056,0,26,0,19
2090,2025-08-01,1,23,6,7,ORD,MIA,61,62,1,2,179,0.0112,0,18,0,6
2144,2025-08-08,0,-1,6,13,ORD,YYZ,30,65,1,1,166,0.0060,0,19,0,6
